 0.102191E+01 -0.122688E+00  0.000000E+00  0.592022E-04  0.000000E+00
-0.122689E+00  0.102191E+01  0.000000E+00 -0.494004E-03  0.000000E+00
 0.000000E+00  0.000000E+00  0.100000E+01  0.000000E+00  0.000000E+00
 0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.132491E-01
 0.000000E+00  0.500811E-03  0.000000E+00  0.999986E+00  0.000000E+00
 0.855976E-04  0.144708E-02  0.000000E+00 -0.295407E-02  0.707028E+00
 0.855976E-04  0.144708E-02  0.000000E+00 -0.295407E-02 -0.707028E+00
